len_procotol2path,ip_exist,len_hostname,www_exist,TLD_exist,SLD_decimal,TLD_decimal,len_path,num_directory_max,path_exist_date,path_exist_hex,url_sign, url_dot, url_length, url_number_length, red_keyword, label
36,0,29,0,0,1,0,18,2,16,0,0,0,2,54,1,0,0,0
24,0,17,0,0,0,0,27,4,19,0,0,0,2,51,2,0,0,0
24,0,17,0,0,0,0,29,4,21,0,1,0,2,53,2,0,0,0
24,0,17,0,0,0,0,28,4,20,0,1,0,2,52,2,0,0,0
23,0,16,0,0,0,0,24,2,22,0,0,1,2,47,0,0,0,0
29,0,22,0,0,0,0,35,3,12,0,1,1,3,64,0,0,0,0
28,0,21,0,0,0,0,19,3,9,0,0,0,3,47,1,0,0,0
28,0,21,0,0,0,0,18,3,9,0,1,0,3,46,0,0,0,0
29,0,22,0,0,0,0,5,2,3,0,0,0,2,34,0,0,0,0
28,0,21,0,0,0,0,5,2,3,0,0,0,2,33,0,0,0,0
36,0,29,0,0,0,0,10,2,8,0,0,0,2,46,0,0,0,0
29,0,22,0,0,0,0,52,3,34,0,1,1,2,81,0,0,0,0
26,0,19,0,1,0,0,21,2,19,0,0,1,3,47,0,0,0,0
23,0,16,0,0,0,0,23,2,21,0,0,1,2,46,0,0,0,0
29,0,22,0,0,0,0,10,2,8,0,0,0,2,39,0,0,0,0
26,0,19,0,1,0,0,16,2,14,0,0,1,3,42,0,0,0,0
36,0,29,0,0,0,0,17,3,7,0,0,1,3,53,0,0,0,0
29,0,22,0,0,0,0,11,2,9,0,0,0,2,40,0,0,0,0
24,0,17,0,0,0,0,15,3,5,0,0,1,3,39,0,0,0,0
21,0,14,0,0,0,0,13,3,5,0,0,0,3,34,0,0,0,0
32,0,25,0,0,0,0,18,2,16,0,0,1,2,50,0,0,0,0
22,0,15,0,0,0,0,1,0,0,0,0,0,2,23,0,0,0,0
25,0,18,0,0,0,0,1,0,0,0,0,0,2,26,0,0,0,0
20,0,13,0,0,0,0,15,1,14,0,0,0,3,35,0,0,0,0
26,0,19,0,0,0,0,1,0,0,0,0,0,2,27,0,0,0,0
25,0,18,0,0,0,0,1,0,0,0,0,0,2,26,0,0,0,0
23,0,16,1,0,0,0,1,0,0,0,0,0,1,24,0,0,0,0
24,0,17,0,0,0,0,1,0,0,0,0,0,2,25,0,0,0,0
27,0,20,0,0,0,0,1,0,0,0,0,0,2,28,0,0,0,0
27,0,20,0,0,0,0,10,2,8,0,1,1,2,37,0,0,0,0
29,0,22,0,0,0,0,14,2,12,0,0,0,2,43,0,0,0,0
32,0,25,0,0,0,0,18,2,16,0,0,1,2,50,0,0,0,0
32,0,25,0,0,0,0,19,2,17,0,0,1,2,51,0,0,0,0
33,0,26,0,0,0,0,11,2,9,0,0,1,2,44,0,0,0,0
29,0,22,0,0,0,0,1,0,0,0,0,0,2,30,0,0,0,0
25,0,18,0,0,0,0,41,4,20,0,1,1,3,66,2,0,0,0
25,0,18,0,0,0,0,11,3,4,0,1,0,2,36,1,0,0,0
30,0,23,0,0,0,0,1,0,0,0,0,1,2,31,0,0,0,0
21,0,14,0,0,0,0,29,3,10,0,1,1,3,50,0,0,0,0
21,0,14,1,0,0,0,26,3,16,0,0,1,1,47,0,0,0,0
27,0,20,0,0,0,0,12,2,10,0,0,1,2,39,0,0,0,0
22,0,15,0,0,0,0,1,0,0,0,0,0,2,23,0,0,0,0
28,0,21,0,0,0,0,16,3,9,0,1,0,3,44,0,0,0,0
27,0,20,0,0,0,0,17,2,15,0,0,1,2,44,0,0,0,0
27,0,20,0,0,0,0,10,2,8,0,0,1,2,37,0,0,0,0
27,0,20,0,0,0,0,10,2,8,0,0,0,2,37,0,0,0,0
28,0,21,0,0,0,0,16,3,9,0,1,0,3,44,0,0,0,0
28,0,21,0,0,0,0,12,3,5,0,1,0,3,40,0,0,0,0
25,0,18,0,0,0,0,20,3,9,0,1,0,3,45,0,0,0,0
22,0,15,0,0,0,0,18,3,9,0,1,0,3,40,0,0,0,0
24,0,17,0,0,0,0,19,3,13,0,0,0,2,43,0,0,0,0
29,0,22,0,0,0,0,11,2,9,0,0,0,2,40,0,0,0,0
28,0,21,0,0,0,0,17,3,9,0,1,0,3,45,0,0,0,0
22,0,15,0,0,0,0,17,3,9,0,1,0,3,39,0,0,0,0
28,0,21,0,0,0,0,19,3,9,0,1,0,3,47,0,0,0,0
28,0,21,0,0,0,0,19,3,9,0,1,0,3,47,0,0,0,0
25,0,18,0,0,0,0,19,3,9,0,1,0,3,44,0,0,0,0
30,0,23,0,0,0,0,1,0,0,0,0,0,2,31,0,0,0,0
29,0,22,1,0,0,0,10,2,8,0,0,0,2,39,0,0,0,0
28,0,21,0,0,0,0,18,3,9,0,1,0,3,46,0,0,0,0
32,0,25,0,0,0,0,17,2,15,0,0,1,2,49,0,0,0,0
27,0,20,0,0,0,0,14,2,12,0,0,1,2,41,0,0,0,0
27,0,20,0,0,0,0,9,2,7,0,0,1,2,36,0,0,0,0
24,0,17,0,0,0,0,17,3,9,0,1,1,3,41,0,0,0,0
25,0,18,0,0,0,0,15,2,13,0,0,1,2,40,0,0,0,0
22,0,15,0,0,0,0,18,3,9,0,1,0,3,40,0,0,0,0
27,0,20,0,0,0,0,1,0,0,0,0,1,2,28,0,0,0,0
27,0,20,0,0,0,0,14,2,12,0,0,1,2,41,0,0,0,0
25,0,18,0,0,0,0,19,3,9,0,1,0,3,44,0,0,0,0
27,0,20,0,0,0,0,17,2,15,0,0,1,2,44,0,0,0,0
23,0,16,0,0,0,0,1,0,0,0,0,0,2,24,0,0,0,0
29,0,22,0,0,0,0,1,0,0,0,0,0,2,30,0,0,0,0
26,0,19,0,0,0,0,1,0,0,0,0,0,2,27,0,0,0,0
27,0,20,0,0,0,0,11,2,9,0,0,1,2,38,0,1,0,0
20,0,13,0,0,1,0,1,0,0,0,0,0,2,21,1,0,0,0
27,0,20,0,0,0,0,16,2,14,0,0,1,2,43,0,0,0,0
27,0,20,0,0,0,0,19,2,10,0,1,0,3,46,0,0,0,0
27,0,20,0,0,0,0,10,2,8,0,0,1,2,37,0,0,0,0
34,0,27,1,0,0,0,1,0,0,0,0,1,2,35,0,0,0,0
28,0,21,0,0,0,0,16,3,7,0,0,0,3,44,0,0,0,0
28,0,21,0,0,0,0,20,3,9,0,1,0,3,48,0,0,0,0
22,0,15,0,0,0,0,21,3,9,0,1,0,3,43,0,0,0,0
22,0,15,0,0,0,0,18,3,9,0,1,0,3,40,0,0,0,0
22,0,15,0,0,0,0,16,3,9,0,1,0,3,38,0,0,0,0
24,0,17,0,0,0,0,16,3,9,0,1,1,3,40,0,0,0,0
22,0,15,0,0,0,0,15,3,9,0,1,0,3,37,0,0,0,0
25,0,18,0,0,0,0,15,2,13,0,0,1,2,40,0,0,0,0
25,0,18,0,0,0,0,13,2,11,0,0,1,2,38,0,0,0,0
24,0,17,0,0,0,0,1,0,0,0,0,1,2,25,0,0,0,0
27,0,20,0,0,0,0,20,2,11,0,1,1,3,47,0,0,0,0
31,0,24,0,0,0,0,1,0,0,0,0,0,2,32,0,0,0,0
35,0,28,1,0,0,0,1,0,0,0,0,1,2,36,0,0,0,0
36,0,29,0,0,0,0,16,3,9,0,1,1,3,52,0,0,0,0
25,0,18,0,0,0,0,10,2,8,0,0,1,2,35,0,0,0,0
29,0,22,0,0,0,0,13,2,11,0,0,0,2,42,0,0,0,0
29,0,22,1,0,0,0,7,2,5,0,0,0,2,36,0,0,0,0
27,0,20,0,0,0,0,17,2,11,0,1,1,3,44,0,0,0,0
27,0,20,0,0,0,0,7,2,5,0,0,1,2,34,0,0,0,0
28,0,21,0,0,0,0,21,3,11,0,0,0,3,49,1,0,0,0
22,0,15,0,0,0,0,16,3,9,0,1,0,3,38,0,0,0,0
28,0,21,0,0,1,0,21,2,10,0,1,1,3,49,2,0,0,0
27,0,20,0,0,0,0,1,0,0,0,0,0,2,28,0,0,0,0
27,0,20,0,0,0,0,1,0,0,0,0,1,2,28,0,0,0,0
23,0,16,0,0,0,0,1,0,0,0,0,0,2,24,0,0,0,0
32,0,25,0,0,0,0,11,1,10,0,1,1,3,43,0,0,0,0
27,0,20,0,0,0,0,1,0,0,0,0,0,2,28,0,0,0,0
41,0,34,1,0,0,0,11,1,10,0,1,1,3,52,0,0,0,0
36,0,29,0,0,0,0,1,0,0,0,0,0,3,37,0,0,0,0
28,0,21,0,0,0,0,20,3,9,0,1,0,3,48,0,0,0,0
28,0,21,0,0,0,0,1,0,0,0,0,1,2,29,0,0,0,0
21,0,14,0,0,0,0,18,3,9,0,1,0,3,39,0,0,0,0
24,0,17,0,0,0,0,22,3,9,0,1,1,3,46,0,0,0,0
29,0,22,0,0,0,0,13,2,11,0,0,0,2,42,0,0,0,0
28,0,21,0,0,0,0,19,3,9,0,1,0,3,47,0,0,0,0
24,0,17,0,0,0,0,17,3,9,0,1,1,3,41,0,0,0,0
38,0,31,0,0,0,0,1,0,0,0,0,1,2,39,0,0,0,0
22,0,15,0,0,0,0,18,3,9,0,1,0,3,40,0,0,0,0
22,0,15,0,0,0,0,17,3,9,0,1,0,3,39,0,0,0,0
32,0,25,1,0,0,0,1,0,0,0,0,1,2,33,0,0,0,0
28,0,21,0,0,1,0,25,3,10,0,1,1,3,53,2,0,0,0
28,0,21,0,0,1,0,20,2,18,0,0,1,2,48,2,0,0,0
33,0,26,0,0,0,0,1,0,0,0,0,0,3,34,0,0,0,0
22,0,15,0,0,0,0,16,3,5,0,0,0,3,38,0,0,0,0
25,0,18,0,0,0,0,17,3,9,0,1,0,3,42,0,0,0,0
33,0,26,0,0,0,0,11,1,10,0,1,0,3,44,0,0,0,0
31,0,24,0,0,0,0,11,1,10,0,1,0,4,42,0,0,0,0
26,0,19,1,0,0,0,11,1,10,0,1,0,3,37,0,0,0,0
41,0,34,0,0,0,0,1,0,0,0,0,1,2,42,0,0,0,0
22,0,15,0,0,0,0,20,3,9,0,1,0,3,42,0,0,0,0
25,0,18,0,0,0,0,16,3,9,0,1,0,3,41,0,0,0,0
24,0,17,0,0,0,0,18,3,9,0,1,1,3,42,0,0,0,0
22,0,15,1,0,0,0,24,2,12,0,1,0,2,46,2,0,0,0
36,0,29,0,0,0,0,15,3,9,0,1,1,3,51,0,0,0,0
25,0,18,0,0,0,0,33,4,9,0,0,1,3,58,0,0,0,0
30,0,23,1,0,0,0,1,0,0,0,0,0,2,31,0,0,0,0
36,0,29,0,0,0,0,11,1,10,0,1,1,4,47,0,0,0,0
18,0,11,1,0,0,0,11,1,10,0,1,0,2,29,0,0,0,0
42,0,35,1,0,0,0,11,1,10,0,1,0,3,53,0,0,0,0
36,0,29,0,0,0,0,17,3,7,0,0,1,3,53,0,0,0,0
44,0,37,1,0,0,0,1,0,0,0,0,1,2,45,0,0,0,0
25,0,18,0,0,0,0,15,2,13,0,0,1,2,40,0,0,0,0
27,0,20,0,0,0,0,14,2,12,0,0,0,2,41,0,0,0,0
28,0,21,0,0,0,0,20,3,9,0,1,0,3,48,0,0,0,0
28,0,21,0,0,0,0,19,3,9,0,1,0,3,47,0,0,0,0
29,0,22,1,0,0,0,6,2,4,0,0,0,2,35,0,0,0,0
19,0,12,0,0,0,0,27,3,12,0,0,0,3,46,0,0,0,0
24,0,17,0,0,0,0,25,2,13,0,1,1,3,49,0,0,1,0
22,0,15,0,0,0,0,20,3,9,0,1,0,3,42,0,0,0,0
24,0,17,0,0,0,0,17,3,9,0,1,1,3,41,0,0,0,0
36,0,29,0,0,0,0,20,3,9,0,1,1,3,56,0,0,0,0
22,0,15,0,0,0,0,16,3,7,0,0,0,3,38,0,0,0,0
24,0,17,0,0,0,0,17,3,7,0,0,1,3,41,0,0,0,0
28,0,21,0,0,0,0,20,3,9,0,1,0,3,48,0,0,0,0
28,0,21,0,0,0,0,17,3,9,0,1,0,3,45,0,0,0,0
24,0,17,0,0,0,0,18,3,9,0,1,1,3,42,0,0,0,0
28,0,21,0,0,0,0,19,3,9,0,1,0,3,47,0,0,0,0
22,0,15,0,0,0,0,20,3,9,0,1,0,3,42,0,0,0,0
22,0,15,0,0,0,0,18,3,9,0,1,0,3,40,0,0,0,0
28,0,21,0,0,0,0,20,3,9,0,1,0,3,48,0,0,0,0
25,0,18,0,0,0,0,20,3,9,0,1,0,3,45,0,0,0,0
24,0,17,0,0,0,0,16,3,7,0,0,1,3,40,0,0,0,0
26,0,19,0,0,0,0,1,0,0,0,0,0,2,27,0,0,0,0
28,0,21,0,0,0,0,19,3,9,0,1,0,3,47,0,0,0,0
29,0,22,1,0,0,0,4,2,2,0,0,0,2,33,0,0,0,0
28,0,21,0,0,0,0,15,3,6,0,0,0,3,43,0,0,0,0
28,0,21,0,0,0,0,17,3,9,0,1,0,3,45,0,0,0,0
22,0,15,0,0,0,0,12,3,5,0,0,0,3,34,0,0,0,0
22,0,15,0,0,0,0,18,3,9,0,1,0,3,40,0,0,0,0
22,0,15,0,0,0,0,17,3,9,0,1,0,3,39,0,0,0,0
28,0,21,0,0,0,0,19,3,9,0,1,0,3,47,0,0,0,0
31,0,24,0,0,0,0,11,1,10,0,1,1,4,42,0,0,0,0
41,0,34,1,0,0,0,11,1,10,0,1,1,3,52,0,0,0,0
22,0,15,0,0,0,0,20,3,9,0,1,0,3,42,0,0,0,0
28,0,21,0,0,0,0,19,3,9,0,1,0,3,47,0,0,0,0
29,0,22,0,0,0,0,14,2,12,0,1,0,2,43,0,0,0,0
25,0,18,0,0,0,0,19,2,10,0,0,0,3,44,0,0,0,0
28,0,21,0,0,0,0,18,3,9,0,1,0,3,46,0,0,0,0
22,0,15,0,0,0,0,15,3,9,0,1,0,3,37,0,0,0,0
27,0,20,0,0,0,0,11,1,10,0,1,1,3,38,0,0,0,0
28,0,21,0,0,0,0,12,3,5,0,0,0,3,40,0,0,0,0
28,0,21,0,0,0,0,16,3,7,0,1,0,3,44,0,0,0,0
22,0,15,0,0,0,0,19,3,7,0,0,0,3,41,0,0,0,0
28,0,21,0,0,0,0,16,3,7,0,0,0,3,44,0,0,0,0
22,0,15,0,0,0,0,18,3,9,0,1,0,3,40,0,0,0,0
28,0,21,0,0,0,0,18,3,9,0,1,0,3,46,0,0,0,0
28,0,21,0,0,0,0,16,3,9,0,1,0,3,44,0,0,0,0
28,0,21,0,0,0,0,16,3,7,0,1,0,3,44,0,0,0,0
22,0,15,0,0,0,0,18,3,9,0,1,0,3,40,0,0,0,0
28,0,21,0,0,0,0,19,3,9,0,1,0,3,47,0,0,0,0
28,0,21,0,0,0,0,18,3,9,0,1,0,3,46,0,0,0,0
28,0,21,0,0,0,0,17,3,9,0,1,0,3,45,0,0,0,0
28,0,21,0,0,0,0,21,3,9,0,1,0,3,49,0,0,0,0
22,0,15,0,0,0,0,13,3,5,0,0,0,3,35,0,0,0,0
22,0,15,0,0,0,0,22,3,10,0,0,0,3,44,0,0,0,0
36,0,29,0,0,0,0,15,3,9,0,1,1,3,51,0,0,0,0
28,0,21,0,0,0,0,17,3,8,0,1,0,3,45,0,0,0,0
28,0,21,1,0,0,0,11,1,10,0,1,0,3,39,0,0,0,0
32,0,25,1,0,0,0,11,1,10,0,1,0,3,43,0,0,0,0
27,0,20,0,0,0,0,16,2,14,0,0,1,2,43,0,0,0,0
36,0,29,1,0,0,0,11,1,10,0,1,0,3,47,0,0,0,0
36,0,29,1,0,0,0,11,1,10,0,1,1,3,47,0,0,0,0
38,0,31,1,0,0,0,11,1,10,0,1,1,3,49,0,0,0,0
22,0,15,0,0,0,0,17,3,8,0,1,0,3,39,0,0,0,0
25,0,18,0,0,0,0,16,2,14,0,1,1,2,41,4,0,0,0
28,0,21,0,0,1,0,16,2,14,0,0,1,2,44,2,0,0,0
32,0,25,0,0,0,0,20,2,18,0,0,1,2,52,0,0,0,0
28,0,21,0,0,0,0,16,3,9,0,1,0,3,44,0,0,0,0
28,0,21,0,0,0,0,17,3,9,0,1,0,3,45,0,0,0,0
27,0,20,0,0,0,0,15,2,13,0,1,1,2,42,0,0,0,0
25,0,18,0,0,0,0,34,4,10,0,1,1,3,59,1,0,0,0
29,0,22,0,0,0,0,33,2,21,0,1,1,3,62,0,0,0,0
29,0,22,0,0,0,0,30,2,18,0,1,1,3,59,0,0,0,0
25,0,18,0,0,0,0,23,2,21,0,0,1,2,48,0,0,0,0
25,0,18,0,0,0,0,18,2,10,0,0,0,3,43,0,0,0,0
22,0,15,0,0,0,0,13,3,5,0,0,0,3,35,0,0,0,0
28,0,21,0,0,0,0,18,3,9,0,1,0,3,46,0,0,0,0
28,0,21,0,0,0,0,17,3,9,0,1,0,3,45,0,0,0,0
28,0,21,0,0,0,0,20,3,9,0,1,0,3,48,0,0,0,0
24,0,17,0,0,0,0,18,3,9,0,1,1,3,42,0,0,0,0
22,0,15,0,0,0,0,17,3,9,0,1,0,3,39,0,0,0,0
24,0,17,0,0,0,0,17,3,9,0,1,1,3,41,0,0,0,0
28,0,21,0,0,0,0,16,3,9,0,1,0,3,44,0,0,0,0
24,0,17,0,0,0,0,16,3,9,0,1,1,3,40,0,0,0,0
22,0,15,0,0,0,0,17,3,9,0,1,0,3,39,0,0,0,0
19,0,12,0,0,0,0,28,3,12,0,1,0,3,47,0,0,0,0
28,0,21,0,0,0,0,17,3,9,0,1,0,3,45,0,0,0,0
28,0,21,0,0,0,0,14,3,5,0,0,0,3,42,0,0,0,0
22,0,15,1,0,0,0,24,2,12,0,1,0,2,46,2,0,0,0
24,0,17,0,0,0,0,19,3,9,0,1,1,3,43,0,0,0,0
33,0,26,0,0,0,0,1,0,0,0,0,0,2,34,0,0,0,0
36,0,29,0,0,0,0,19,3,9,0,0,1,3,55,0,0,0,0
24,0,17,0,0,0,0,19,3,9,0,0,1,3,43,0,0,0,0
28,0,21,0,0,0,0,14,3,5,0,0,0,3,42,0,0,0,0
22,0,15,0,0,0,0,20,3,8,0,1,0,3,42,0,0,0,0
22,0,15,0,0,0,0,18,3,9,0,1,0,3,40,0,0,0,0
28,0,21,0,0,0,0,18,3,9,0,1,0,3,46,0,0,0,0
28,0,21,0,0,0,0,18,3,9,0,1,0,3,46,0,0,0,0
28,0,21,0,0,0,0,19,3,9,0,1,0,3,47,0,0,0,0
28,0,21,0,0,0,0,18,3,9,0,1,0,3,46,0,0,0,0
25,0,18,0,0,0,0,20,3,9,0,1,0,3,45,0,0,0,0
24,0,17,0,0,0,0,31,4,9,0,1,0,3,55,2,1,0,0
22,0,15,0,0,0,0,17,3,9,0,1,0,3,39,0,0,0,0
28,0,21,0,0,0,0,13,3,5,0,1,0,3,41,0,0,0,0
22,0,15,0,0,0,0,15,3,6,0,1,0,3,37,0,0,0,0
20,0,13,1,0,1,0,1,0,0,0,0,0,1,21,1,0,0,0
24,0,17,0,0,0,0,1,0,0,0,0,0,2,25,0,0,0,0
29,0,22,0,0,0,0,1,0,0,0,0,0,2,30,0,0,0,0
21,0,14,0,0,0,0,26,2,13,0,0,0,3,47,0,0,0,0
34,0,27,0,0,0,0,1,0,0,0,0,0,2,35,0,0,0,0
23,0,16,0,0,0,0,31,2,19,0,1,1,3,54,0,0,0,0
28,0,21,0,0,1,0,22,2,20,0,0,1,2,50,2,0,0,0
36,0,29,0,0,0,0,7,2,5,0,0,0,2,43,0,0,0,0
25,0,18,0,0,0,0,1,0,0,0,0,0,2,26,0,0,0,0
23,0,16,0,0,0,0,1,0,0,0,0,0,2,24,0,0,0,0
22,0,15,0,0,0,0,1,0,0,0,0,0,2,23,0,1,0,0
26,0,19,0,0,0,0,1,0,0,0,0,0,2,27,0,0,0,0
28,0,21,0,0,0,0,1,0,0,0,0,1,2,29,0,0,0,0
27,0,20,0,0,0,0,1,0,0,0,0,0,2,28,0,0,0,0
25,0,18,0,0,0,0,1,0,0,0,0,0,2,26,0,0,0,0
32,0,25,0,0,0,0,1,0,0,0,0,0,2,33,0,0,0,0
24,0,17,0,0,0,0,1,0,0,0,0,0,2,25,0,0,0,0
25,0,18,0,0,0,0,1,0,0,0,0,0,2,26,0,0,0,0
26,0,19,0,0,0,0,1,0,0,0,0,0,2,27,0,0,0,0
24,0,17,0,0,0,0,1,0,0,0,0,0,2,25,0,0,0,0
23,0,16,0,0,0,0,1,0,0,0,0,0,2,24,0,0,0,0
24,0,17,1,0,0,0,27,4,10,0,1,1,2,51,3,0,0,0
28,0,21,0,0,0,0,21,2,19,0,0,0,2,49,0,0,0,0
24,0,17,1,0,0,0,26,4,10,0,1,1,2,50,3,0,0,0
21,0,14,1,0,0,0,24,3,15,0,0,0,1,45,1,0,0,0
23,0,16,0,0,0,0,18,3,10,0,0,0,2,41,0,0,0,0
27,0,20,0,0,0,0,15,2,9,0,1,1,3,42,0,0,0,0
22,0,15,0,0,0,0,11,2,9,0,0,0,2,33,1,0,0,0
25,0,18,0,0,0,0,20,3,14,0,0,1,2,45,0,0,0,0
27,0,20,0,0,0,0,1,0,0,0,0,0,2,28,0,0,0,0
27,0,20,0,0,0,0,1,0,0,0,0,0,2,28,0,0,0,0
21,0,14,0,0,0,0,18,3,8,0,0,0,3,39,1,0,0,0
32,0,25,0,0,0,0,22,2,20,0,0,1,2,54,0,0,0,0
25,0,18,0,0,0,0,14,2,12,0,0,1,2,39,0,0,0,0
28,0,21,0,0,0,0,1,0,0,0,0,0,2,29,0,0,0,0
37,0,30,0,0,0,0,11,1,10,0,1,0,4,48,0,0,0,0
21,0,14,0,0,0,0,15,3,5,0,0,0,3,36,0,0,0,0
33,0,26,1,0,0,0,11,1,10,0,1,0,3,44,0,0,0,0
38,0,31,0,0,0,0,11,1,10,0,1,0,4,49,0,0,0,0
37,0,30,1,0,0,0,11,1,10,0,1,1,3,48,0,0,0,0
28,0,21,0,0,0,0,17,3,7,0,0,0,3,45,0,0,0,0
27,0,20,0,0,0,0,16,2,14,0,0,1,2,43,0,0,0,0
25,0,18,0,0,0,0,13,2,11,0,0,1,2,38,0,0,0,0
26,0,19,0,0,0,0,23,2,11,0,1,0,3,49,0,0,0,0
30,0,23,0,0,0,0,1,0,0,0,0,0,2,31,0,0,0,0
26,0,19,0,0,0,0,1,0,0,0,0,0,2,27,0,0,0,0
33,0,26,0,0,0,0,1,0,0,0,0,0,3,34,0,0,0,0
27,0,20,0,0,0,0,6,2,4,0,0,1,2,33,0,0,0,0
22,0,15,0,0,0,0,17,3,5,0,0,0,3,39,0,0,0,0
25,0,18,0,0,0,0,18,2,16,0,0,1,2,43,0,0,0,0
28,0,21,0,0,0,0,16,3,9,0,1,0,3,44,0,0,0,0
28,0,21,0,0,0,0,22,3,9,0,1,0,3,50,0,0,0,0
22,0,15,0,0,0,0,18,3,9,0,1,0,3,40,0,0,0,0
22,0,15,0,0,0,0,21,3,9,0,1,0,3,43,0,0,0,0
28,0,21,0,0,0,0,20,3,9,0,1,0,3,48,0,0,0,0
28,0,21,0,0,0,0,21,3,9,0,1,0,3,49,0,0,0,0
27,0,20,0,0,0,0,20,2,11,0,1,1,3,47,0,0,0,0
21,0,14,0,0,0,0,27,3,10,0,1,1,3,48,0,0,0,0
27,0,20,0,0,0,0,11,1,10,0,1,0,3,38,0,0,0,0
27,0,20,0,0,0,0,1,0,0,0,0,0,2,28,0,0,0,0
27,0,20,0,0,0,0,1,0,0,0,0,0,2,28,0,0,0,0
36,0,29,0,0,0,0,11,1,10,0,1,0,4,47,0,0,0,0
24,0,17,0,0,0,0,17,3,8,0,0,1,3,41,0,0,0,0
27,0,20,0,0,0,0,18,2,11,0,1,1,3,45,0,0,0,0
28,0,21,0,0,0,0,17,3,7,0,0,0,3,45,0,0,0,0
27,0,20,0,0,0,0,11,2,9,0,0,1,2,38,0,0,0,0
27,0,20,0,0,0,0,15,2,13,0,1,1,2,42,0,0,0,0
27,0,20,0,0,0,0,15,2,13,0,0,1,2,42,0,0,0,0
20,0,13,1,0,0,0,12,3,5,0,0,1,1,32,0,0,0,0
27,0,20,0,0,0,0,10,2,8,0,1,1,2,37,0,0,0,0
27,0,20,0,0,0,0,16,2,11,0,1,1,3,43,0,0,0,0
24,0,17,0,0,0,0,14,3,5,0,0,1,3,38,0,0,0,0
20,0,13,1,0,0,0,1,0,0,0,0,1,1,21,0,0,0,0
28,0,21,0,0,0,0,1,0,0,0,0,0,2,29,0,0,0,0
25,0,18,0,0,0,0,1,0,0,0,0,0,2,26,0,0,0,0
27,0,20,0,0,0,0,1,0,0,0,0,0,2,28,0,0,0,0
25,0,18,0,0,0,0,13,2,11,0,0,0,2,38,0,0,0,0
27,0,20,0,0,0,0,6,2,4,0,0,1,2,33,0,0,0,0
26,0,19,1,0,0,0,6,2,4,0,0,0,2,32,0,0,0,0
32,0,25,0,0,0,0,1,0,0,0,0,1,2,33,0,0,0,0
32,0,25,0,0,0,0,11,1,10,0,1,0,4,43,0,0,0,0
24,0,17,0,0,0,0,19,2,10,0,1,1,3,43,0,0,0,0
39,0,32,0,0,0,0,11,1,10,0,1,1,4,50,0,0,0,0
37,0,30,1,0,0,0,11,1,10,0,1,0,4,48,0,0,0,0
22,0,15,0,0,0,0,20,3,11,0,0,0,3,42,0,0,0,0
28,0,21,0,0,0,0,16,3,9,0,1,0,3,44,0,0,0,0
25,0,18,0,0,0,0,13,2,11,0,0,1,2,38,2,0,0,0
28,0,21,0,0,1,0,19,2,17,0,0,1,2,47,2,0,0,0
27,0,20,0,0,0,0,20,2,18,0,0,1,2,47,0,0,0,0
32,0,25,0,0,0,0,13,2,11,0,0,1,2,45,0,0,0,0
33,0,26,0,0,0,0,1,0,0,0,0,0,2,34,0,0,0,0
28,0,21,0,0,0,0,1,0,0,0,0,1,2,29,0,0,0,0
27,0,20,0,0,0,0,1,0,0,0,0,0,2,28,0,0,0,0
25,0,18,0,0,0,0,13,2,11,0,0,1,2,38,0,0,0,0
27,0,20,0,0,0,0,1,0,0,0,0,0,2,28,0,0,0,0
29,0,22,0,0,0,0,34,3,22,0,0,1,2,63,0,0,0,0
32,0,25,0,0,0,0,14,2,12,0,0,1,2,46,0,0,0,0
24,0,17,0,0,0,0,8,3,3,0,0,0,2,32,1,0,0,0
24,0,17,0,0,0,0,1,0,0,0,0,0,2,25,0,0,0,0
29,0,22,0,0,0,0,1,0,0,0,0,0,2,30,0,0,0,0
24,0,17,0,0,0,0,33,4,11,0,1,0,3,57,1,1,0,0
20,0,13,1,0,0,0,20,4,7,0,0,1,1,40,0,0,0,0
36,0,29,0,0,0,0,9,2,7,0,0,0,2,45,0,0,0,0
35,0,28,1,0,0,0,11,1,10,0,1,0,4,46,0,0,0,0
36,0,29,0,0,0,0,10,2,8,0,0,0,2,46,0,0,0,0
36,0,29,0,0,0,0,7,2,5,0,0,0,2,43,0,0,0,0
20,0,13,1,0,0,0,18,4,5,0,0,1,1,38,0,0,0,0
22,0,15,1,0,0,0,21,2,10,0,1,0,2,43,2,0,0,0
24,0,17,0,0,0,0,14,3,5,0,0,1,3,38,0,0,0,0
36,0,29,0,0,0,0,10,2,8,0,0,0,2,46,0,0,0,0
25,0,18,0,0,0,0,16,3,9,0,0,0,2,41,2,1,0,0
26,0,19,0,0,0,0,1,0,0,0,0,1,2,27,0,0,0,0
25,0,18,0,0,0,0,1,0,0,0,0,1,2,26,0,0,0,0
28,0,21,0,0,0,0,1,0,0,0,0,0,2,29,0,0,0,0
28,0,21,0,0,0,0,1,0,0,0,0,0,2,29,0,0,0,0
28,0,21,0,0,0,0,1,0,0,0,0,0,2,29,0,0,0,0
22,0,15,0,0,0,0,19,3,9,0,1,0,3,41,0,0,0,0
26,0,19,0,0,0,0,1,0,0,0,0,0,2,27,0,0,0,0
20,0,13,1,0,0,0,30,4,12,0,0,1,2,50,0,0,0,0
24,0,17,0,0,0,0,34,4,19,0,0,1,3,58,0,0,0,0
22,0,15,0,0,0,0,17,3,9,0,1,0,3,39,0,0,0,0
